source_file,source_name,month,document_type,invoice_number,invoice_date,page,product_code,description,description_note,size,order_unit,quantity,net_price_per_order_unit,goods_value,vat_rate
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,GUI003,Guinness Draught 30L Keg,,30L,EA,2.0,106.93,213.86,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,J2O001,BVC J20 APP+MANGO 24X275ML NRB,,,CS,1.0,21.33,21.33,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,J2O003,BVC J20 ORA+PASS 24X275ML NRB,,,CS,1.0,21.15,21.15,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,J2O005,BVC J20 APPL&RASP 24X275ML NRB,,,CS,1.0,21.33,21.33,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,KOP018,KOPPARB S/LIME ALC FREE 8X500,,,CS,2.0,11.37,22.74,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,KRA001,KRAKEN SPICED DARK RUM 6X70CL,,,EA,1.0,20.49,20.49,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,LIM009,BVC LIME CORDIAL 1LT x12,,,CS,1.0,20.53,20.53,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,PEP031,DIET PEPSI NRB 24 X 330ML NRB,,,CS,4.0,15.68,62.72,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,RED009,RED BULL CAN 24 X 250ML CAN,,,CS,1.0,27.95,27.95,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,SPI001,CAPT MORGAN SPICED RUM 70cl x6,,,EA,2.0,12.99,25.98,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,T00029357,DA LUCA PROSECCO 75X6,SHARED ITEM,,EA,10.0,7.86,78.6,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,T00031626,DA LUCA PROSECCO 20X24,SHARED ITEM,,CS,1.0,61.2,61.2,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,2,T00032446,PEPSI MAX 200X24,SHARED ITEM,,CS,2.0,10.76,21.52,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,2,T00041945,EL CUYO MALBEC 75X6,SHARED SKU,,EA,6.0,6.48,38.88,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,2,T00045890,MAGLIA ROSA PG 10.5% 75X12,SHARED ITEM,,EA,12.0,5.38,64.56,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,2,T00046200,WHISP HILLS WHT ZINF 8% 75X6,SHARED ITEM,,EA,10.0,4.09,40.9,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,2,T00046710,SANTA RITA 8KM SAUVB 12.5%75X6,MCW & BWL SHARED,,EA,4.0,6.3,25.2,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,2,T00047689,FAMOUS GROUSE WHISKY 70X6,ALL BUSINESS UNITS,,EA,1.0,12.99,12.99,20.0
